Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_leaf,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_nectar,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,sturt_dryefn,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_leaf,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_nectar1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_dryefn1,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_leaf2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_nectar2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2,Relative:208,aus_dryefn2
770.756,60.5,770.756,63.26,770.756,53.31,770.756,52.57,770.756,46.36,770.756,35.23,770.756,60.34,770.756,45.75,770.756,48.41,770.756,52.23,770.756,55.56,770.756,44.18,770.756,33.35,770.756,30,770.756,49.37,770.756,37.02,770.756,48.53,770.756,46.24,770.756,59.11,770.756,49.06,770.756,48.28,770.756,68.35,770.756,38.33,770.756,43.75,770.756,44.42,770.756,52.78,770.756,54.29
771.064,69.2,771.064,54.43,771.064,63.78,771.064,57.93,771.064,53.52,771.064,46.71,771.064,55.13,771.064,47.8,771.064,49.19,771.064,46.38,771.064,51.53,771.064,54.98,771.064,36.96,771.064,54.18,771.064,47.14,771.064,37.39,771.064,37.79,771.064,53.39,771.064,58.27,771.064,54.62,771.064,60.6,771.064,80.06,771.064,51.97,771.064,50.81,771.064,61.34,771.064,64.24,771.064,54.96
771.372,74.62,771.372,61.37,771.372,67.75,771.372,64.57,771.372,61.13,771.372,58.36,771.372,63.45,771.372,60.49,771.372,65.34,771.372,54.58,771.372,59.45,771.372,61.93,771.372,47.79,771.372,47.36,771.372,53.63,771.372,42.03,771.372,43.47,771.372,44.16,771.372,66.29,771.372,52.97,771.372,66.59,771.372,70.5,771.372,56.12,771.372,56.66,771.372,60.81,771.372,74.75,771.372,59.84
771.68,62.67,771.68,58.22,771.68,53.16,771.68,57.67,771.68,61.28,771.68,48.13,771.68,57.26,771.68,57.05,771.68,52.5,771.68,51.41,771.68,66.56,771.68,51.87,771.68,31.82,771.68,36.33,771.68,47.89,771.68,36.16,771.68,32.29,771.68,37.86,771.68,46.19,771.68,53.49,771.68,47.79,771.68,72.18,771.68,44.69,771.68,58,771.68,64.25,771.68,66.73,771.68,56.11
771.988,61.29,771.988,48.29,771.988,49.87,771.988,41.82,771.988,57.75,771.988,55.3,771.988,54.89,771.988,47.4,771.988,49.18,771.988,48.38,771.988,51.21,771.988,56.82,771.988,25.27,771.988,27.26,771.988,38.77,771.988,29.51,771.988,35.46,771.988,29.58,771.988,53.59,771.988,52.99,771.988,48.36,771.988,66.83,771.988,47.17,771.988,50.48,771.988,52.92,771.988,53.46,771.988,58.18
772.296,76.79,772.296,78.33,772.296,69.15,772.296,60.03,772.296,54.13,772.296,53.06,772.296,67.24,772.296,59.73,772.296,52.48,772.296,63.48,772.296,65.63,772.296,62.57,772.296,53.84,772.296,45.07,772.296,50.37,772.296,44.2,772.296,44.62,772.296,39.06,772.296,53.78,772.296,53.52,772.296,56.17,772.296,80.26,772.296,49.07,772.296,59.68,772.296,65.96,772.296,69.28,772.296,57.69
772.604,74.18,772.604,54.04,772.604,55.64,772.604,52.4,772.604,57.3,772.604,53.08,772.604,49.87,772.604,67.49,772.604,54.24,772.604,50.63,772.604,54.55,772.604,52.16,772.604,47.57,772.604,33.49,772.604,54.22,772.604,43.46,772.604,44.23,772.604,49.13,772.604,56.95,772.604,54.24,772.604,39.42,772.604,78.03,772.604,59.2,772.604,60.1,772.604,62.57,772.604,66.27,772.604,58.79
772.912,63.82,772.912,57.82,772.912,62.73,772.912,60.83,772.912,63.37,772.912,53.56,772.912,60.38,772.912,55.8,772.912,56.21,772.912,57.18,772.912,62.32,772.912,50.07,772.912,27.91,772.912,43.41,772.912,50.39,772.912,45.4,772.912,42.57,772.912,48.37,772.912,58.29,772.912,48.23,772.912,57.16,772.912,83.76,772.912,59.18,772.912,50.32,772.912,45.63,772.912,57.07,772.912,55.85
773.22,63.65,773.22,51.44,773.22,57.29,773.22,63.92,773.22,55.79,773.22,44.1,773.22,49.69,773.22,48.41,773.22,49.87,773.22,49.76,773.22,36.74,773.22,47.77,773.22,48.78,773.22,41.98,773.22,37.12,773.22,35.44,773.22,46.46,773.22,42.93,773.22,52.61,773.22,55.88,773.22,57.51,773.22,59.77,773.22,55.94,773.22,46.6,773.22,52.28,773.22,64.49,773.22,51.28
773.527,51.73,773.527,52.27,773.527,53.61,773.527,59.51,773.527,53.89,773.527,30.26,773.527,47.05,773.527,47.19,773.527,43.11,773.527,45.62,773.527,41.94,773.527,58.5,773.527,37.47,773.527,25.76,773.527,35.6,773.527,36.44,773.527,36.51,773.527,29.39,773.527,54.64,773.527,43.86,773.527,47.47,773.527,49.86,773.527,33.82,773.527,47.14,773.527,45.67,773.527,63.49,773.527,37.87
773.835,69.07,773.835,53.72,773.835,59.91,773.835,60.17,773.835,59.11,773.835,53.1,773.835,51.28,773.835,55.64,773.835,44.41,773.835,52.05,773.835,60.57,773.835,73.32,773.835,40.51,773.835,49.93,773.835,52.84,773.835,45.18,773.835,26.93,773.835,44.89,773.835,58.41,773.835,53.21,773.835,64.71,773.835,58.5,773.835,49.41,773.835,57.35,773.835,53.85,773.835,61.45,773.835,47.23
774.143,58.93,774.143,59.35,774.143,47.85,774.143,51.57,774.143,53.61,774.143,41.63,774.143,49.45,774.143,57.73,774.143,51.35,774.143,55.05,774.143,53.06,774.143,50.78,774.143,39.37,774.143,39.88,774.143,39.96,774.143,30.4,774.143,41.25,774.143,34.83,774.143,55.36,774.143,56.02,774.143,41.91,774.143,67.68,774.143,42.65,774.143,46.32,774.143,58.59,774.143,51.17,774.143,41.72
774.45,68.56,774.45,49.86,774.45,65.17,774.45,56.75,774.45,55.52,774.45,48.4,774.45,49.88,774.45,50.31,774.45,59.92,774.45,53.34,774.45,54.94,774.45,62.72,774.45,47.55,774.45,45.93,774.45,39.83,774.45,34.97,774.45,43.98,774.45,38.42,774.45,55.21,774.45,49.11,774.45,51.16,774.45,73.5,774.45,51.02,774.45,42.55,774.45,54.61,774.45,51.7,774.45,56.83
774.758,73.47,774.758,56.83,774.758,63.34,774.758,54.71,774.758,56.93,774.758,44.24,774.758,46.72,774.758,61.71,774.758,55.42,774.758,49.62,774.758,44.3,774.758,57.02,774.758,40.84,774.758,46.46,774.758,33.56,774.758,47.25,774.758,40.03,774.758,41.29,774.758,55.34,774.758,41.81,774.758,52.14,774.758,69.98,774.758,45.98,774.758,49.01,774.758,56.94,774.758,61.56,774.758,53.84
775.065,81.72,775.065,55.19,775.065,57.38,775.065,52.63,775.065,61.3,775.065,46.27,775.065,55.88,775.065,56.34,775.065,60.71,775.065,44.94,775.065,54.67,775.065,61.4,775.065,47.02,775.065,47.27,775.065,42.35,775.065,45.1,775.065,45.5,775.065,40.83,775.065,56.29,775.065,51.71,775.065,52.92,775.065,66.38,775.065,53.11,775.065,47.96,775.065,54.98,775.065,64.51,775.065,60.38
775.372,71.61,775.372,60.25,775.372,64.58,775.372,72.17,775.372,55.87,775.372,59.05,775.372,57.39,775.372,61.67,775.372,56.91,775.372,47.54,775.372,51.12,775.372,70.99,775.372,46.34,775.372,46.26,775.372,43.79,775.372,47.06,775.372,47.44,775.372,47.76,775.372,63.22,775.372,58.83,775.372,57.43,775.372,75.45,775.372,56.97,775.372,52.04,775.372,62.92,775.372,62.15,775.372,65.86
775.68,72.04,775.68,45.23,775.68,59.27,775.68,61.31,775.68,66.63,775.68,54.55,775.68,58.74,775.68,62.06,775.68,46.85,775.68,46.39,775.68,60.64,775.68,64.26,775.68,53.57,775.68,40.35,775.68,51.8,775.68,43.37,775.68,39.89,775.68,47.34,775.68,65.57,775.68,66.01,775.68,64.1,775.68,79.49,775.68,52.95,775.68,54.57,775.68,56.72,775.68,68.98,775.68,51.82
775.987,68.48,775.987,50.03,775.987,66.05,775.987,61.09,775.987,56.23,775.987,46.89,775.987,53.29,775.987,46.15,775.987,53.49,775.987,43.24,775.987,49.8,775.987,54.33,775.987,36.05,775.987,36.35,775.987,51.04,775.987,25.62,775.987,42.71,775.987,27.72,775.987,53.39,775.987,55.92,775.987,56.99,775.987,81.85,775.987,44.25,775.987,52.58,775.987,52.2,775.987,60.94,775.987,43.37
776.294,77.46,776.294,50.79,776.294,67.87,776.294,67.78,776.294,50.14,776.294,59.32,776.294,56.18,776.294,49.81,776.294,53.69,776.294,65.45,776.294,67.44,776.294,63.68,776.294,37.57,776.294,41.69,776.294,42.55,776.294,29.61,776.294,31.22,776.294,56.52,776.294,60.49,776.294,44.87,776.294,56.61,776.294,64.81,776.294,36.51,776.294,60.88,776.294,63.58,776.294,66.1,776.294,50.62
776.601,71.97,776.601,52.8,776.601,62.32,776.601,54.06,776.601,55.52,776.601,45.56,776.601,48.72,776.601,54.39,776.601,57.06,776.601,44.97,776.601,59.65,776.601,52.69,776.601,39.78,776.601,42.63,776.601,42.41,776.601,46.87,776.601,32.3,776.601,40.49,776.601,42.94,776.601,46.82,776.601,44.66,776.601,62.03,776.601,36.05,776.601,44.7,776.601,50.27,776.601,60.09,776.601,52.96
776.908,72.78,776.908,55.48,776.908,66.96,776.908,49.05,776.908,65.42,776.908,51.21,776.908,54.77,776.908,69.83,776.908,65.87,776.908,56.3,776.908,70.55,776.908,56.43,776.908,47.29,776.908,44.29,776.908,47.29,776.908,40.84,776.908,45.27,776.908,40.9,776.908,51.23,776.908,59.69,776.908,56.28,776.908,80.06,776.908,43.38,776.908,61.05,776.908,56.71,776.908,52.91,776.908,46.59
777.215,75.25,777.215,61.46,777.215,58.58,777.215,73.22,777.215,78.65,777.215,56.52,777.215,59.55,777.215,66.67,777.215,57.03,777.215,68.15,777.215,68.23,777.215,65.58,777.215,50.8,777.215,53.03,777.215,48.47,777.215,46.63,777.215,42.83,777.215,42.05,777.215,66.24,777.215,58.19,777.215,65.8,777.215,83.4,777.215,50.9,777.215,67.4,777.215,65.1,777.215,62.22,777.215,64.4
777.522,63.09,777.522,51.73,777.522,48.8,777.522,46.54,777.522,43.44,777.522,39.38,777.522,57.96,777.522,41.92,777.522,55.63,777.522,40.93,777.522,39.75,777.522,39.5,777.522,30.45,777.522,36.89,777.522,30.14,777.522,28.04,777.522,35.86,777.522,33.07,777.522,48.72,777.522,52.21,777.522,48.99,777.522,57.18,777.522,48.23,777.522,45.92,777.522,53.71,777.522,59.79,777.522,51.28
777.829,62.23,777.829,50.39,777.829,64.42,777.829,57.05,777.829,74.15,777.829,56.66,777.829,57.32,777.829,60.73,777.829,69.87,777.829,58.84,777.829,64.73,777.829,56.43,777.829,44.38,777.829,44.29,777.829,52.75,777.829,48.48,777.829,49.64,777.829,45.63,777.829,59.96,777.829,57.14,777.829,54.09,777.829,79.7,777.829,36.11,777.829,45.04,777.829,57.8,777.829,66.37,777.829,60.05
778.136,69.94,778.136,65.52,778.136,50.68,778.136,63.13,778.136,63.97,778.136,48.04,778.136,74.33,778.136,68.21,778.136,58.63,778.136,67.29,778.136,55.23,778.136,63.68,778.136,49.82,778.136,39.25,778.136,44.37,778.136,34.43,778.136,41.63,778.136,53.77,778.136,69.41,778.136,59.47,778.136,58.48,778.136,69.52,778.136,44.9,778.136,58.95,778.136,59.39,778.136,66.75,778.136,48.17
778.443,68.4,778.443,56.32,778.443,63,778.443,67.59,778.443,56.07,778.443,56.41,778.443,61.74,778.443,62.6,778.443,55.08,778.443,48.85,778.443,56.48,778.443,60.86,778.443,48.94,778.443,53.17,778.443,46.78,778.443,45.43,778.443,42.62,778.443,52.34,778.443,59.31,778.443,59.04,778.443,53.51,778.443,77.76,778.443,42.2,778.443,47.8,778.443,53.22,778.443,70.33,778.443,63
778.75,71.08,778.75,50.73,778.75,57.29,778.75,58.97,778.75,55.79,778.75,49.4,778.75,62.06,778.75,43.11,778.75,58.71,778.75,59.3,778.75,52.3,778.75,74.28,778.75,47.72,778.75,43.04,778.75,39.59,778.75,38.27,778.75,46.46,778.75,47.88,778.75,56.5,778.75,54.11,778.75,45.14,778.75,64.36,778.75,50.64,778.75,58.62,778.75,44.5,778.75,57.42,778.75,56.58
779.056,74.34,779.056,43.41,779.056,71.48,779.056,54.96,779.056,58.17,779.056,52.43,779.056,42.36,779.056,60,779.056,50.76,779.056,51.72,779.056,44.28,779.056,68.65,779.056,43.95,779.056,39.57,779.056,44.31,779.056,46.54,779.056,42.32,779.056,51.25,779.056,55.31,779.056,63.26,779.056,70.99,779.056,65.41,779.056,42.25,779.056,57.46,779.056,53.19,779.056,54.11,779.056,55.05
779.363,44.2,779.363,42.9,779.363,71.22,779.363,70.4,779.363,40.1,779.363,47.74,779.363,53.88,779.363,50.73,779.363,46.76,779.363,45.55,779.363,48.54,779.363,53.72,779.363,29.94,779.363,29.12,779.363,46.74,779.363,50.11,779.363,35.21,779.363,30.83,779.363,49.22,779.363,47.12,779.363,50.27,779.363,64.29,779.363,36.97,779.363,48.49,779.363,56.55,779.363,53.83,779.363,55.16
779.669,71.64,779.669,57.76,779.669,79.55,779.669,68.31,779.669,60.75,779.669,58.21,779.669,59.58,779.669,53.6,779.669,58.32,779.669,65.77,779.669,74.83,779.669,68.42,779.669,55.78,779.669,51.01,779.669,55.42,779.669,49.39,779.669,50.9,779.669,35.78,779.669,58.59,779.669,68.04,779.669,57.83,779.669,81.71,779.669,52.27,779.669,57.87,779.669,63.65,779.669,69.25,779.669,54.72
779.976,72.87,779.976,54.55,779.976,64.14,779.976,56.67,779.976,67.42,779.976,49.6,779.976,53.23,779.976,62.76,779.976,57.43,779.976,58.67,779.976,56.71,779.976,58.12,779.976,52.37,779.976,39.53,779.976,46.66,779.976,43.05,779.976,50.17,779.976,43.79,779.976,73.46,779.976,53.4,779.976,58.31,779.976,73.54,779.976,34.66,779.976,47.61,779.976,63.74,779.976,65.27,779.976,50.71
780.282,59.23,780.282,55.64,780.282,63.31,780.282,56.42,780.282,56.08,780.282,45.17,780.282,58.72,780.282,52.04,780.282,64.33,780.282,48.92,780.282,51.7,780.282,63.68,780.282,50.02,780.282,48.92,780.282,47.3,780.282,41.6,780.282,46.77,780.282,46.77,780.282,53.7,780.282,51.4,780.282,69.65,780.282,73.18,780.282,58.95,780.282,53.02,780.282,62.23,780.282,63.1,780.282,49.36
780.589,60.26,780.589,54.33,780.589,53.45,780.589,55.15,780.589,57.31,780.589,49.75,780.589,45.38,780.589,54.48,780.589,55.24,780.589,54.77,780.589,55.92,780.589,63.87,780.589,49.13,780.589,42.58,780.589,50.2,780.589,43.84,780.589,40.68,780.589,43.55,780.589,48.7,780.589,61.34,780.589,62.64,780.589,63.85,780.589,39.89,780.589,48.7,780.589,56.25,780.589,53.23,780.589,55.24
780.895,76.21,780.895,62.84,780.895,58.41,780.895,61.53,780.895,65.8,780.895,54.74,780.895,62.15,780.895,65.84,780.895,69.8,780.895,61.5,780.895,60.5,780.895,66.62,780.895,51.27,780.895,45.84,780.895,56.61,780.895,39.61,780.895,51.42,780.895,47.51,780.895,71.85,780.895,51.65,780.895,58.28,780.895,84.05,780.895,57.05,780.895,54.41,780.895,58.7,780.895,69.23,780.895,57.7
781.201,76.62,781.201,53.35,781.201,54.74,781.201,57.77,781.201,52.69,781.201,62.43,781.201,67.83,781.201,54.3,781.201,64.9,781.201,56.96,781.201,72.67,781.201,70.79,781.201,52.76,781.201,49.54,781.201,42.6,781.201,42.7,781.201,32.61,781.201,57.62,781.201,57.77,781.201,76.23,781.201,67.1,781.201,92.26,781.201,52.08,781.201,63.24,781.201,67.56,781.201,60.75,781.201,59.04
781.508,77.38,781.508,56.35,781.508,52.09,781.508,66.5,781.508,53.86,781.508,58.3,781.508,50.42,781.508,68.78,781.508,55.07,781.508,51.98,781.508,55.02,781.508,52.12,781.508,43.51,781.508,45.28,781.508,38.31,781.508,43.24,781.508,39.59,781.508,44.05,781.508,52,781.508,55.81,781.508,57.16,781.508,78.13,781.508,48.07,781.508,49.77,781.508,41.98,781.508,57.07,781.508,46.89
781.814,75.4,781.814,60.62,781.814,68.8,781.814,61.07,781.814,62.81,781.814,53.41,781.814,60.99,781.814,60.07,781.814,67.76,781.814,52.37,781.814,68.76,781.814,66.04,781.814,46.2,781.814,54.8,781.814,58.71,781.814,58.45,781.814,62.33,781.814,51.56,781.814,63.85,781.814,70.89,781.814,58.94,781.814,86.17,781.814,52.54,781.814,55.17,781.814,58.32,781.814,74.84,781.814,58.38
782.12,64.4,782.12,35.48,782.12,60.91,782.12,56.16,782.12,77.48,782.12,41.78,782.12,49.47,782.12,49.61,782.12,52.38,782.12,59.23,782.12,50.39,782.12,60.16,782.12,50.41,782.12,41.4,782.12,46.15,782.12,44.69,782.12,44.38,782.12,40.5,782.12,60.42,782.12,45.78,782.12,56.88,782.12,76.42,782.12,54.77,782.12,35.22,782.12,64.32,782.12,62.22,782.12,58.97
782.426,56.84,782.426,58.74,782.426,47.78,782.426,61.63,782.426,51.87,782.426,51.5,782.426,61.2,782.426,58.54,782.426,50.92,782.426,51.15,782.426,51.22,782.426,57.56,782.426,38,782.426,38.26,782.426,38.69,782.426,48.19,782.426,35.71,782.426,39.19,782.426,51.18,782.426,56.84,782.426,60.89,782.426,72.53,782.426,47.49,782.426,52.57,782.426,50.15,782.426,66.03,782.426,50.92
782.732,48.89,782.732,54.48,782.732,53.93,782.732,43.36,782.732,41.03,782.732,34.42,782.732,42.49,782.732,47.67,782.732,59.36,782.732,43.72,782.732,46.9,782.732,59.77,782.732,43.04,782.732,43.72,782.732,40.33,782.732,39.26,782.732,35.46,782.732,35.46,782.732,42.58,782.732,50.44,782.732,51.45,782.732,69.05,782.732,34.22,782.732,43.36,782.732,56.57,782.732,46.7,782.732,55.09
783.038,79.25,783.038,52.48,783.038,46.99,783.038,73.43,783.038,60.77,783.038,55.44,783.038,46.78,783.038,62.46,783.038,53.52,783.038,59.93,783.038,58.78,783.038,63.76,783.038,51.45,783.038,37.06,783.038,52.68,783.038,51.97,783.038,35.71,783.038,38.16,783.038,64.04,783.038,59.65,783.038,68.07,783.038,75.98,783.038,50.33,783.038,49.74,783.038,68.96,783.038,63.48,783.038,55.56
783.344,57.26,783.344,61.55,783.344,50.26,783.344,69.51,783.344,51.39,783.344,44.36,783.344,40.58,783.344,55.56,783.344,47.79,783.344,49.31,783.344,43.21,783.344,60.58,783.344,52.7,783.344,53.01,783.344,50.23,783.344,38.39,783.344,37.24,783.344,52.88,783.344,57.15,783.344,54.79,783.344,53.81,783.344,70.43,783.344,44.57,783.344,53.04,783.344,54.3,783.344,61.12,783.344,53.14
783.65,56,783.65,51.11,783.65,45.89,783.65,58.08,783.65,44,783.65,41.44,783.65,56.55,783.65,57.04,783.65,51.31,783.65,53.72,783.65,42.96,783.65,55.3,783.65,31.78,783.65,39.28,783.65,36.48,783.65,41.26,783.65,34.47,783.65,36.64,783.65,51.22,783.65,48.06,783.65,49.37,783.65,75.51,783.65,40.54,783.65,47.61,783.65,44.38,783.65,50.72,783.65,44.45
783.955,65.33,783.955,56.45,783.955,56.99,783.955,61.42,783.955,62.81,783.955,43.33,783.955,55.78,783.955,56.25,783.955,50.04,783.955,58.27,783.955,41.66,783.955,54.58,783.955,30.57,783.955,48.2,783.955,46.2,783.955,42.47,783.955,42.18,783.955,35.58,783.955,50.65,783.955,61.16,783.955,50.26,783.955,73.32,783.955,51.5,783.955,43.36,783.955,70.13,783.955,64.42,783.955,47.26
784.261,67.12,784.261,63.76,784.261,67.51,784.261,59.56,784.261,58.39,784.261,48.16,784.261,57.9,784.261,52.94,784.261,49.07,784.261,50.51,784.261,54.9,784.261,64.79,784.261,43.55,784.261,52.48,784.261,40.41,784.261,41.29,784.261,43.72,784.261,44.51,784.261,56.03,784.261,57.7,784.261,60.3,784.261,71.82,784.261,38.55,784.261,60.74,784.261,56.06,784.261,63.73,784.261,47.11
784.567,67.37,784.567,57.03,784.567,58.03,784.567,55.6,784.567,40.8,784.567,53.24,784.567,62.51,784.567,48.64,784.567,61.53,784.567,61.41,784.567,49.81,784.567,57.66,784.567,35.43,784.567,36.89,784.567,38.15,784.567,46.03,784.567,35.99,784.567,37.54,784.567,62.6,784.567,49.08,784.567,54.77,784.567,66.98,784.567,43.7,784.567,47.42,784.567,54.84,784.567,56.23,784.567,48.69
784.872,67.89,784.872,49.05,784.872,49.66,784.872,63.14,784.872,50.73,784.872,42.17,784.872,61.1,784.872,59.31,784.872,58.97,784.872,58.07,784.872,55.82,784.872,47.75,784.872,43.04,784.872,34.8,784.872,45.76,784.872,49.35,784.872,38.56,784.872,23.05,784.872,51.89,784.872,56.25,784.872,60.76,784.872,70.6,784.872,51.28,784.872,49.18,784.872,56.57,784.872,63.77,784.872,51.6
785.178,72.31,785.178,53.29,785.178,50.66,785.178,59.95,785.178,52.6,785.178,63.6,785.178,50.87,785.178,47.75,785.178,61.69,785.178,46.04,785.178,57.55,785.178,58.04,785.178,36.35,785.178,53.8,785.178,40.84,785.178,44.61,785.178,29.99,785.178,27.95,785.178,49.34,785.178,55.97,785.178,61.94,785.178,91.91,785.178,40.12,785.178,51.79,785.178,51,785.178,72.87,785.178,47.4
785.483,73.48,785.483,60.58,785.483,51.95,785.483,63.67,785.483,48.47,785.483,48.02,785.483,53.85,785.483,62.03,785.483,67.15,785.483,68.71,785.483,54.85,785.483,75.62,785.483,40.53,785.483,55.2,785.483,52.35,785.483,54.99,785.483,34.38,785.483,47.89,785.483,49.74,785.483,57.86,785.483,57.28,785.483,83.61,785.483,55.83,785.483,55.65,785.483,60.32,785.483,68.15,785.483,56.17
785.789,57.24,785.789,47.79,785.789,47.64,785.789,49.96,785.789,50.3,785.789,42.4,785.789,37.19,785.789,58.57,785.789,42.85,785.789,49.59,785.789,47.94,785.789,56.23,785.789,35.29,785.789,25.27,785.789,40.77,785.789,40.86,785.789,45.72,785.789,34.41,785.789,42.42,785.789,44.56,785.789,50.6,785.789,68.54,785.789,38.8,785.789,45.16,785.789,42.78,785.789,49.83,785.789,39.42
786.094,74.56,786.094,53.21,786.094,52.64,786.094,53.34,786.094,54.53,786.094,46.94,786.094,69.18,786.094,64.15,786.094,54.24,786.094,45.34,786.094,66.14,786.094,60.64,786.094,36.27,786.094,44.94,786.094,42.65,786.094,31.99,786.094,37.64,786.094,37.64,786.094,56.93,786.094,51.84,786.094,55.68,786.094,58.62,786.094,47.14,786.094,49.35,786.094,48.98,786.094,62.76,786.094,46.26
786.4,73.66,786.4,47.82,786.4,55.65,786.4,63.16,786.4,66.36,786.4,38.32,786.4,59.05,786.4,62.81,786.4,57.25,786.4,47.12,786.4,83.22,786.4,68.88,786.4,46.02,786.4,57.93,786.4,39.62,786.4,28.91,786.4,48.2,786.4,39.79,786.4,56.75,786.4,53.25,786.4,50.3,786.4,76.86,786.4,49.72,786.4,37.94,786.4,49.97,786.4,55,786.4,47.25
786.705,54.49,786.705,52.98,786.705,51.11,786.705,70.84,786.705,56.91,786.705,46.75,786.705,43.72,786.705,53.59,786.705,49.84,786.705,51.82,786.705,57.81,786.705,49.45,786.705,45.59,786.705,37.89,786.705,32.93,786.705,42.74,786.705,33.54,786.705,39.87,786.705,57.76,786.705,58.71,786.705,56.44,786.705,61.24,786.705,44.43,786.705,48.47,786.705,49.34,786.705,69.42,786.705,48.58
787.01,91.42,787.01,67.79,787.01,65.43,787.01,67.49,787.01,82.21,787.01,54.47,787.01,73.01,787.01,71.01,787.01,57.2,787.01,64.86,787.01,78.37,787.01,59.83,787.01,49.38,787.01,50.57,787.01,57.17,787.01,62.48,787.01,43.07,787.01,59.96,787.01,54.49,787.01,51.57,787.01,67.43,787.01,80.59,787.01,59.88,787.01,67.05,787.01,51.06,787.01,75.99,787.01,56.33
787.315,60.63,787.315,58.36,787.315,52.08,787.315,43.44,787.315,53.61,787.315,46.67,787.315,46.59,787.315,46.75,787.315,46.8,787.315,62.94,787.315,48.78,787.315,55.36,787.315,42.7,787.315,42.2,787.315,41.89,787.315,25.32,787.315,44.92,787.315,42.88,787.315,49.54,787.315,51.68,787.315,60.47,787.315,76.49,787.315,42.4,787.315,47.51,787.315,52.82,787.315,56.71,787.315,50.46
787.62,55.18,787.62,55.67,787.62,53.13,787.62,59.21,787.62,56.47,787.62,50.62,787.62,48.5,787.62,62.33,787.62,58.95,787.62,65.35,787.62,56.51,787.62,70.62,787.62,51.73,787.62,37.6,787.62,54.48,787.62,42.57,787.62,39.55,787.62,41.95,787.62,56.81,787.62,57.24,787.62,56.42,787.62,71.28,787.62,40.17,787.62,65.37,787.62,68.82,787.62,71.76,787.62,41.48
787.925,80.57,787.925,50.44,787.925,63.13,787.925,60.12,787.925,55.97,787.925,45.15,787.925,59.19,787.925,59.76,787.925,58.98,787.925,43.49,787.925,48.96,787.925,63.16,787.925,52.72,787.925,60.51,787.925,46.91,787.925,58.23,787.925,50,787.925,47.09,787.925,58.46,787.925,56.9,787.925,62.14,787.925,85.55,787.925,35.81,787.925,54.72,787.925,61.39,787.925,46.26,787.925,72.26
788.23,63.52,788.23,51.13,788.23,60.2,788.23,59,788.23,57.52,788.23,53.81,788.23,60.75,788.23,49.82,788.23,53.55,788.23,53.81,788.23,60.52,788.23,53.95,788.23,49.84,788.23,38.3,788.23,39.87,788.23,49.19,788.23,42.62,788.23,40.77,788.23,43.86,788.23,52.45,788.23,57.48,788.23,58.72,788.23,50.3,788.23,60.48,788.23,49.42,788.23,60.71,788.23,48.02
788.535,70.49,788.535,54.95,788.535,46.76,788.535,57.62,788.535,48.49,788.535,56.14,788.535,57.17,788.535,56.21,788.535,54.79,788.535,49.2,788.535,58.4,788.535,50.07,788.535,51.85,788.535,42.99,788.535,36.88,788.535,33.68,788.535,47.26,788.535,35.21,788.535,49.95,788.535,60.63,788.535,43.34,788.535,78.53,788.535,34.05,788.535,53.24,788.535,52.9,788.535,51.28,788.535,54.06
