"wl","greenfolder","redfolder","darkgreenvinyl","greenvinyl","redvinyl","insidegreenfolder","insideredfolder","greenleafpoisonivy","greenleafgrapelower","greenleafgrapeupper","greenleafverygreen","redleafpoinsettia","redleafcarnation","greenbag","greenfoam","redfoam","redpaper","redswatch1314","redpaint","redtape","greencalibrate","darkgreencalibrate","redcalibrate","insideredfoldermattenp","insidegreenfoldermattenp","greenfoldermattenp","redfoldermattenp","redswatch1315mattenp","darkgreenvinylmattenp","redvinylmattenp","greenvinylmattenp"
506,61.3662732835908,27.0408008988239,78.1033050854335,103.357242675734,70.9352294422855,51.2956643089236,17.4983011071098,11.2117880342534,12.6589673778956,16.294782248276,16.8968112219246,2.38839763465751,2.18068972241252,16.7207596740672,48.3460650651958,9.641701658046,87.016988070323,55.5833416130616,43.9732356365992,80.0612060990316,22.2007944435425,5.24342164314913,-2.77029173528236,-0.58976642088032,28.3244825470475,40.8792856935239,0.289228031116675,3.83874211290173,7.64509927017192,0.286005488112391,30.6853252422717
507,61.993943669461,27.1428189999214,78.2360727966395,103.322397389831,70.8228586586245,51.8210386077826,17.2350887679729,11.5857252176556,13.0786966319334,16.8526514551599,17.5464092422833,2.63964467528345,2.42129043656356,17.5169251936897,50.4945983367511,9.68198562492112,86.0552644655985,55.745085390101,44.0017247508993,79.4960641283681,23.1484172134167,5.68370816117769,-2.70411536843193,-0.612668990308908,28.7468613419556,41.3327586174387,0.270726726280168,3.78015809207263,7.79251675676105,0.287979713299489,30.8081891753196
508,62.5518246870665,27.1659622473314,78.3653807082266,103.302860497225,70.7160393184594,52.3225937201552,17.1158270266269,11.8648221045639,13.3307670122757,17.1938852117341,18.1031222091889,2.71106166505452,2.45756229932625,18.1657815047109,52.4769055363175,9.61801987992641,84.8930168624637,55.8180246481728,43.6635636146432,78.7294801255551,23.9657170814026,6.0228070136931,-2.6612119438004,-0.633561831983422,29.075353727236,41.7031200188948,0.256268341618224,3.73395644142298,7.96325612456189,0.305700560504951,30.9117702929558
509,63.0712126386304,27.128962212102,78.5152060811179,103.235431755191,70.5844415329249,52.8263552588872,17.0922559858667,12.0996971159701,13.4782110638619,17.420770035963,18.6275364189449,2.6821198273333,2.36649722488124,18.7219753680109,54.5095380950354,9.46975562756419,83.5801400769311,55.8539377883317,42.9806375467191,77.5904860900977,24.7194023246884,6.33310693325498,-2.63812669236086,-0.656057552464138,29.3219281263906,42.0090981890896,0.243491271524905,3.6941384400985,8.16766880883531,0.339946990326982,30.9855930702564
510,63.5448078941425,27.0539675355674,78.6720273820216,103.136392605409,70.4450773618653,53.3117815761495,17.1287500863261,12.2989615358403,13.5576630760181,17.5603947451381,19.1107311560924,2.58733092830614,2.19406049084869,19.2330395931159,56.5038006737757,9.26799044362589,82.1631815543798,55.8632425223455,42.0790716556904,76.2668487458497,25.4041489823796,6.60760600069295,-2.63431312458144,-0.67892683596181,29.5049080828396,42.2608377442119,0.232585262378884,3.65910700928539,8.38745950789947,0.382517342620992,31.029012847015
511,63.9653108235928,26.9631268590616,78.8223230776462,103.022024489556,70.3149588651248,53.7583310241129,17.1896837686387,12.4712266481411,13.6057573380699,17.639848156551,19.5437857051722,2.4612067341594,1.98621737484874,19.7465069895521,58.370997933409,9.04352190390295,80.688688740189,55.8563565619824,41.0849910501204,74.9463348166651,26.014633093582,6.83930229683662,-2.64922475093027,-0.70094036668719,29.6426171400035,42.4684833004503,0.223740060558832,3.62726507016986,8.60433292007254,0.425209957242395,31.0413849630253
512,64.3254217969715,26.8785888239189,78.9525716347002,102.908608849311,70.2110981025477,54.1454619549486,17.2394314734383,12.6251037368386,13.6591281393432,17.6862190874934,19.9177793507254,2.33825901107942,1.78893315450156,20.3099103668454,60.0224345348061,8.82714758418682,79.2032090797379,55.84369761901,40.1245208385723,73.8167110263976,26.5455306974012,7.02119390251558,-2.68231508187547,-0.720868828851033,29.7533788413027,42.6421794739934,0.217145412443423,3.5970155439381,8.79999374367267,0.4598231740466,31.0220647580809
513,64.6178411842684,26.8225020714734,79.0492515198919,102.812427126353,70.1505071339779,54.4526327208274,17.2423676413584,12.7692040858992,13.754409769164,17.726596355257,20.2237913772928,2.25299952525255,1.64817310742729,20.970782534522,61.3694151388378,8.64966506026892,77.7532900184054,55.8356834051965,39.3237861296094,73.065744098901,26.9915178329427,7.14627889855946,-2.73303762788515,-0.737482906664092,29.8555167301574,42.7920708810298,0.212991064411329,3.56676135177633,8.95614667701802,0.47815533288902,30.9704075719754
514,64.8529670008106,26.777002435857,79.1320912392222,102.786626019811,70.15037013918,54.6850271575652,17.2413745579215,12.8864829692609,13.8303478008949,17.6383920457415,20.4360567161752,2.12612322706414,1.48437765273343,21.6676722617523,62.428387550821,8.46580526945915,76.2703076188575,55.8238194724178,38.5147169638378,72.6056558990732,27.3041060584666,7.105798278797,-2.83636447082567,-0.748690671956943,29.9130194098066,42.8946676567138,0.215728449776804,3.54289441628608,9.09552223025116,0.481757720624996,30.872130770043
515,65.0440248018027,26.7153482919785,79.2242256391342,102.842207837619,70.2021296652309,54.8638960103094,17.288912822686,12.9628812009978,13.8252660287238,17.3440448342392,20.55449206021,1.89041002091039,1.22175203533864,22.3295230542547,63.2913690822491,8.229380756316,74.6847833624858,55.7949162162282,37.5070031982436,72.2233282373558,27.4734639443041,6.86835676348961,-2.99899083992076,-0.754582491396682,29.8931334303325,42.9304515812235,0.227131859957613,3.5297526598338,9.2444845488934,0.478922915360478,30.7222232805018
516,65.1879562670517,26.6463720923366,79.3172426969997,102.932237434662,70.2841853229436,54.9927979952278,17.3637243473395,13.0114883752806,13.7751660732142,16.9381834221311,20.6086993362428,1.59849910399391,0.911908771579809,22.9894598263773,63.9830186532574,7.96981150750389,73.0419828227584,55.7523486139133,36.3934096659605,71.9185177559189,27.5522530476681,6.54299802311597,-3.17795496667462,-0.757202491448844,29.8190692554207,42.9155247382832,0.2433753284877,3.52265800325304,9.39018878433109,0.471561193826786,30.5339477874714
517,65.2817030763642,26.5789062894303,79.4027303901905,103.009779665828,70.3749367231313,55.0752918284884,17.4445510435696,13.0453940862799,13.7160495549297,16.5154365107978,20.6282804711195,1.3030296735173,0.606460377793817,23.6806074924683,64.5279951839813,7.7165175096872,71.3871715731435,55.6994916427587,35.2667012001218,71.6909810969323,27.5931349257714,6.2387657281547,-3.33029508259148,-0.75859479857896,29.7140373487565,42.8659892116171,0.260632888901009,3.51693236737736,9.51979008795058,0.461582832755242,30.3205669750716
518,65.3222069095471,26.5217833357585,79.4722766960786,103.027899386001,70.4527834766071,55.114936226259,17.5101348230638,13.0776879281665,13.6839180944337,16.1704328016202,20.6428373916858,1.05664092668319,0.357019370317554,24.436090966876,64.9509575945559,7.49891874953034,69.7656151871092,55.6397202800497,34.219642633861,71.5404749025657,27.6487711358268,6.06470354908448,-3.41304941917554,-0.760803539252566,29.6012481740254,42.7979470849495,0.275078574731481,3.50789767304034,9.62044361113819,0.450898108877169,30.0953435274223
519,65.306409446407,26.4838356838201,79.5174695920358,102.939661450067,70.496125194184,55.1152899047077,17.5392175975097,13.121459495111,13.7147733122899,15.9978009959791,20.6819720247876,0.911972060694185,0.21519826548791,25.2890351639485,65.2765648051165,7.3464352136977,68.2225792381236,55.5764095030719,33.3449988003118,71.4667558149891,27.7718232350473,6.12985515638394,-3.383256207931,-0.765872839935195,29.5039121949129,42.7275004420047,0.282886419513062,3.49087584107552,9.67930450528027,0.441417298923889,29.8715401286431
520,65.18594366718,26.4657378057646,79.5631763232005,102.787181452181,70.5610296046377,55.0359085054948,17.5107133048259,13.1442993400022,13.8101491367185,15.9136472228518,20.6906724711812,0.840429424973886,0.125799414998088,26.2818791667763,65.4012938100789,7.23519448828629,66.6675659307115,55.4879470886425,32.6071825370448,71.6465182612635,27.8894314703372,6.37801446791122,-3.26230163107261,-0.774574449242938,29.3952747004049,42.6271718486221,0.284580482468848,3.46808559669474,9.71019822575458,0.428907366444675,29.6319671144085
521,64.9423366022252,26.4576003021244,79.6237805564156,102.629478956421,70.6901720124754,54.8562729377812,17.4339815079116,13.1192981776833,13.9371128023852,15.7935275588792,20.6175432502897,0.780486829353522,0.0155056408359298,27.4016136430157,65.2578920535593,7.12538524458476,65.0202808927742,55.3627988263042,31.9020188122958,72.1527607955967,27.9184363541396,6.67462495536468,-3.10568755823916,-0.785466235047505,29.2423334346428,42.4702754961671,0.283847408124645,3.44497416038862,9.73165227234151,0.409605684207436,29.3565368416057
522,64.6173710065338,26.4524098179723,79.6751449016096,102.444974772556,70.8418633921081,54.6098298189862,17.3334325559255,13.0677958452563,14.0799658895218,15.6712456269377,20.4976109169587,0.735384661647137,-0.091249835219723,28.598190883863,64.9254241302437,7.02251909704498,63.3412948328445,55.219456712431,31.2193906551959,72.8296962508785,27.8960498419753,7.0112046199833,-2.92162575207098,-0.797271502697856,29.0589275440454,42.274100906652,0.281605107968454,3.42170619590897,9.73787486303133,0.386128142771446,29.0541650261733
523,64.2528296350973,26.4431529983812,79.6931319687109,102.212089710353,70.9744147179464,54.3300257665287,17.2334767980263,13.0111321798233,14.22300997836,15.5806050499036,20.3659020260341,0.708363309668778,-0.170033791390029,29.821563180515,64.482954634818,6.93210766011882,61.6911784594552,55.0764127433968,30.549181094876,73.5215374599985,27.8594838893653,7.37927146300606,-2.71832797520839,-0.808713557542952,28.8588961750317,42.0559376020896,0.278771493488274,3.39844636700758,9.7230742158143,0.361090632695977,28.7337673840498
524,63.890495242907,26.4228164884242,79.6536043676481,101.909244579583,71.0461369644012,54.0503073978279,17.1585245833727,12.9706470184866,14.3505466491316,15.5554094506532,20.2574431323615,0.70266316123249,-0.196413005896146,31.0216828241683,64.0095481619682,6.85966254825812,60.1305024811391,54.9521589155753,29.881273160467,74.0724972558467,27.8459504518305,7.77034348567195,-2.50400599029169,-0.818515704931754,28.6560784740203,41.8330751044924,0.276264476172108,3.37535933743624,9.68145854868069,0.337109044540302,28.4042596311738
525,63.5721505849543,26.384386933174,79.5324247083496,101.514860190013,71.0153411058832,53.8041213303027,17.1329862611235,12.9676801983483,14.4468774820684,15.6294624520631,20.2072607907868,0.72152460415232,-0.145954256959232,32.1485021060194,63.5842693063804,6.81069537591476,58.7198376064291,54.8651872253406,29.2055498811,74.3267884713127,27.8926614848917,8.17593868921994,-2.28687155996121,-0.825401250213222,28.4643135874302,41.6228029358728,0.275001967507957,3.35260977094675,9.60723607962076,0.316799268863693,28.074557483484
526,63.2592570653263,26.3351407988864,79.3383162931072,100.994606193536,70.8813924132955,53.5574593425239,17.1569833887419,13.0245620840575,14.5606549119736,15.869091891789,20.215908807089,0.824878103830094,0.0667407809515898,33.3300024251712,63.1129540458445,6.81170065583578,57.4040716871018,54.8119395369204,28.4844491017656,74.3536839606133,27.9922177523211,8.70357143425269,-1.99383422809373,-0.831033989333896,28.2727044040682,41.4030828835177,0.272365785913963,3.32750209988486,9.48708096030614,0.293223108081232,27.7368794642704
527,62.8950417617503,26.2867585263924,79.1013827223293,100.353861847345,70.683715745469,53.2626011665755,17.2083894319913,13.1332576598886,14.7296704960184,16.2747594241457,20.2501934667459,1.03924581682049,0.461636837318477,34.6730194300673,62.4767183064394,6.87241923150483,56.0997499133425,54.7724814979225,27.7133965295654,74.3304339897309,28.1063570440715,9.41707519224739,-1.58076228543703,-0.837350799213972,28.0634659076199,41.147680315184,0.266409402989863,3.29834816229665,9.31928710837832,0.260747265071417,27.3794282781887
528,62.4939359396781,26.2388327226283,78.8295570531187,99.6306123691605,70.4407114587063,52.9324253501467,17.2782426024801,13.2695586923812,14.9219344979868,16.7814693969981,20.2945200441515,1.31775566766681,0.965016739847188,36.0957867859151,61.7175466052844,6.97323221347871,54.8249290012971,54.7407407797905,26.9317569867972,74.263217509204,28.2259968549344,10.2424466307548,-1.09930561493794,-0.843484606662897,27.8401053868222,40.8675901235897,0.259058209996051,3.26682373048447,9.11549239078237,0.223944981088653,27.0050959132254
529,62.0703708645614,26.1909559945304,78.5307723425786,98.8628429767048,70.1707799093101,52.5798104409265,17.3575811118168,13.409256948075,15.1054571816627,17.3242261582107,20.3332938136994,1.61353558091239,1.50316331624348,37.5165381579223,60.8774234594985,7.09452071231418,53.5976656671115,54.7106450539677,26.1788952957586,74.1582134695711,28.3420546797015,11.1056824173258,-0.601114099543318,-0.848568338490118,27.6061301304123,40.573807201453,0.252237598192917,3.23460457675061,8.88733467446338,0.187389497387341,26.6167743573671
530,61.6387778018521,26.1427209490346,78.2129616478121,98.0885388876985,69.892321453583,52.2176349866042,17.4374431716098,13.5281441935098,15.2482488108302,17.8380340556483,20.3509200497836,1.87971348110054,2.00235939421312,38.8535072112963,59.9983333862009,7.21666583856805,52.4360166269316,54.6761219918979,25.4941762787472,74.0216008213706,28.4454480131643,11.9327792195112,-0.137837622199994,-0.851734921505082,27.3650474271269,40.2773264414921,0.247872958840855,3.20336647339742,8.64645182636641,0.155654055221887,26.2173555986004
531,61.2135880170018,26.0937201930774,77.8840580259221,97.345685319863,69.6237364478274,51.8587775348688,17.5088669934676,13.6020121952253,15.318319649273,18.2578974371754,20.3318040267979,2.06941729277456,2.38888780146185,40.0249276112448,59.1222609025108,7.32004870279709,51.3580385969033,54.6310992650246,24.9169647580608,73.859558515141,28.5270943501143,12.6497337048617,0.238873934145187,-0.852117282517236,27.120364565703,39.9891427364249,0.247889683200256,3.1747851927272,8.40448171343653,0.133311895846692,25.8097316249118
532,60.8092327754622,26.0435463335949,77.5519945340117,96.6722674909194,69.3834252483461,51.5161166334096,17.5628907889987,13.6066527197611,15.2836799607751,18.5188206506569,20.260351019136,2.13577494047779,2.58903136569544,40.9490330229753,58.2911905255473,7.38505041555808,50.3817882931723,54.5695045447912,24.4866255559968,73.6782655014208,28.5779111853433,13.1825425409282,0.477370686545388,-0.848848348336025,26.8755888348777,39.7202509789697,0.254213162531512,3.15053650704227,8.17306220261883,0.124936260516161,25.396794424288
533,60.4029703996189,25.9611705520758,77.1577336565283,96.0265983084186,69.095602422662,51.1797685880916,17.6113950811991,13.5325776354712,15.0817169486941,18.6707913665275,20.1682824061245,2.07379446169367,2.59460598670627,41.6615190325115,57.4342143749159,7.40560236987358,49.5481797478275,54.4758853544752,24.2097304238239,73.3096163583158,28.6619584144446,13.6340992901083,0.654810127789503,-0.840855470450996,26.6317732363681,39.4680186682082,0.268729385352232,3.13139715129735,7.93265665990294,0.139322034904614,24.9767661189861
534,59.9699965679451,25.832604990668,76.6657370224271,95.3494104333491,68.7080344509999,50.8333185256356,17.6700571044082,13.4005759904241,14.7197867912698,18.8040777192887,20.0868397739738,1.92940127757262,2.47920027673773,42.2644490347538,56.4797958161658,7.39745935193067,48.8563993823317,54.3517082602409,24.0418313323813,72.6739092781402,28.8173774210332,14.1236698820561,0.858423921597377,-0.828527295027937,26.3854459252772,39.2194782390299,0.290060553809648,3.11618782859633,7.66334144195801,0.1752273770527,24.5460545645269
535,59.5216485800246,25.6830036972964,76.1191864055729,94.6523187135883,68.274449558715,50.479848225014,17.7356101372489,13.231855320731,14.27085321461,18.9141047529042,19.9997087074035,1.73209938815841,2.29175613217214,42.7756084082243,55.4689762353319,7.37373756203299,48.2619124968927,54.2162794978621,23.9457634333232,71.9099286327453,28.9962079319325,14.6018095352067,1.0516734414186,-0.813188690890663,26.1333269204203,38.9701219878645,0.315236379608587,3.10365026346531,7.37617390174841,0.222170436764313,24.1048303487924
536,59.069263735441,25.5375207198858,75.5612635798304,93.9469379970138,67.8485759711626,50.1224394651995,17.804787458344,13.0476231625032,13.8078799448226,18.9962975113383,19.8905747911338,1.51139279349479,2.0812154493918,43.212782531445,54.4427970184488,7.34755320048416,47.7201843917182,54.0889053031125,23.8843618783037,71.1564587939822,29.150489673966,15.0190734679955,1.19802006070275,-0.796164526862988,25.8721362406129,38.7154422111419,0.341286574453876,3.09252618043042,7.08221139223848,0.269669363843349,23.6532640596646
537,58.6241793337782,25.4213101063609,75.0351503190645,93.2448831315032,67.4841419136981,49.7641740251647,17.8743223463166,12.8690870518519,13.4038307080154,19.046081038555,19.7431236098843,1.29678549362552,1.89652012477903,43.5937567829382,53.4422995515513,7.33202246758781,47.1866803670158,53.988891911766,23.8204618189768,70.5522841337021,29.2322623739574,15.3260168988577,1.26092515289943,-0.778779671768726,25.5985939046705,38.4509312052918,0.365240850050343,3.08155730401776,6.79251126639258,0.307242308093701,23.1915262850256
538,58.1977326746197,25.3595259046467,74.58402839714,92.5577689649338,67.2348756116766,49.408133683882,17.9409480797895,12.7174545248885,13.131669230296,19.0588803785184,19.541040748375,1.11778148859435,1.78661205471614,43.9363165412259,52.5085252206742,7.34026156364756,46.6168657229933,53.9355455595963,23.7168984069967,70.2361890237562,29.1935657587301,15.4731950462286,1.20385009145821,-0.762358994431691,25.3094199314084,38.1720812667439,0.384128918102813,3.06948535875346,6.51813087717508,0.324407419319266,22.7197876127574
539,57.7762224565689,25.3509945159833,74.1619351048181,91.8575444771193,67.087732505462,49.0701414614633,17.9979095270757,12.5714523335898,12.9388752892438,19.0162701511456,19.2611253711112,0.910944087795214,1.67271644631912,44.19303694074,51.6003732285056,7.34507725183397,46.0376605285524,53.9180181503533,23.7020584449586,70.1024331282948,28.9964341820561,15.3387265762278,0.913076443394916,-0.74347840587415,25.0081643007415,37.8912654582265,0.403926764115552,3.05343304024673,6.23865372166713,0.32000982336251,22.2199972032285
540,57.3435568263127,25.371349731193,73.7085380197798,91.1223846199827,66.9864110336618,48.7529158729244,18.0436896208044,12.4018427727854,12.7342140532704,18.9129494676427,18.9081726566523,0.623367814873709,1.4745141761608,44.3247145565972,50.6601179994307,7.32414871321468,45.5027263060611,53.9120843769091,23.8695126813657,69.9756063314091,28.6694375214063,14.9171912239431,0.374649419962437,-0.719557680832849,24.6996377358119,37.6182625938127,0.429995507332352,3.03316513279777,5.93508989408108,0.303543987133729,21.6841016596088
541,56.9074872555606,25.4109566825729,73.24546434627,90.3732431995655,66.919753918997,48.4398819395941,18.0828787360736,12.2178866928651,12.5325773347321,18.7640301089069,18.5078622107991,0.300353491251127,1.23863064480876,44.3614669283473,49.7038637520301,7.29790077493895,45.0076405359259,53.9169846587213,24.129872186733,69.8899883348619,28.2644187891526,14.333835811261,-0.298324139034007,-0.693187483703321,24.3824513702763,37.3446735969496,0.458442560067333,3.01138649396917,5.62063664307806,0.280502072038559,21.127267733982
542,56.4757652160216,25.4601805024205,72.7943412885332,89.6310740219093,66.8766038841889,48.1144646828011,18.120067247981,12.0288449442187,12.3488569459852,18.5846238558353,18.0858736393524,-0.0127980616512454,1.01169125283056,44.3334115955401,48.7477147048845,7.28675826415604,44.5479806985534,53.9319594152476,24.3937480315761,69.8798588404158,27.8332209976673,13.7139071600685,-0.992737393789204,-0.666958478881099,24.0552163377914,37.0620993910842,0.485375334634615,2.99080198132348,5.30849121731918,0.256376239482637,20.564662178432
543,56.0561421794052,25.509386323033,72.3767960508141,88.9168308930556,66.8458036519584,47.7600891238741,18.1598455316245,11.8439783772361,12.1979446993862,18.3898424893251,17.667886548113,-0.270786022412122,0.840321400793768,44.2706660977253,47.8077750765744,7.3111460080152,44.1193242743502,53.9562490659455,24.5717512864102,69.9794975498336,27.4276871593221,13.1826520922522,-1.59548350449794,-0.643461330761717,23.7165437720138,36.7621408996637,0.50690124334832,2.97411645242329,5.01185086546557,0.236658650871599,20.0114517450426
544,55.6563696174206,25.5489392767077,72.0144558373575,88.251467619046,66.8161959450265,47.360180284142,18.206803962102,11.6725478423073,12.0947324072913,18.1947977902736,17.2795805428817,-0.428309569610214,0.77114648926595,44.2033479744527,46.9001490856803,7.39148883366571,43.7172487437228,53.9890940302727,24.5744930217507,70.2231841648779,27.0996602864893,12.8653174296991,-1.99345563135499,-0.625286703740708,23.3650448066002,36.4363990461353,0.519127698522568,2.96403476483117,4.74391283617834,0.226841467611081,19.4828031858975
545,55.2845372296096,25.6166645956896,71.7232960102696,87.6313003896411,66.8302610282582,46.9205409758032,18.2695911846238,11.4613659180445,12.0330288027609,17.9211551335832,16.8425729846455,-0.553659956723442,0.726768446646241,44.056652206159,45.9992793360083,7.45763135392446,43.3392685292116,53.9969645886423,24.4725144230693,70.758335184991,26.8288612269998,12.7079083454466,-2.26076348400017,-0.60910212975584,22.9965910281767,36.0831421384664,0.522955198038952,2.95102543202184,4.49489099668754,0.218688124339854,18.9575449660904
546,54.935667096209,25.737947281992,71.4918986918074,87.0350230231879,66.9177910557389,46.461155830804,18.3492734078735,11.1789252192285,11.9954983186644,17.5223246158056,16.2992436589892,-0.721079440379404,0.629154911217896,43.7718637509779,45.080378284233,7.45957780115474,42.9868470806846,53.9680090479904,24.3815476933949,71.6176469114736,26.5562488547927,12.5686170730423,-2.53818216910485,-0.590988884018197,22.6107749380184,35.709652775144,0.522579781026263,2.92871188616839,4.24832669554463,0.204195750618112,18.4129125924715
547,54.59790925997,25.8844921225652,71.3008012264425,86.4571557686073,67.0485965840201,45.9867226000951,18.4390673521587,10.8670066505015,11.9803163170718,17.0610351003123,15.7064158086108,-0.894193703881333,0.523979848374658,43.4032351150051,44.1607049282381,7.44799243182531,42.66148541954,53.9339848675594,24.2799904295783,72.6633187488763,26.275523221402,12.4409710251377,-2.81260294241114,-0.572658245833282,22.2117890417553,35.3210533153945,0.51905217166941,2.90453136288092,4.00740840339288,0.189207050233629,17.8616833797594
548,54.2594137636442,26.0280039043594,71.1305409586461,85.8922188748202,67.1924881696532,45.5019390346268,18.5321897377868,10.5673911165059,11.9856581600531,16.6000154504748,15.1209126762079,-1.03662843053246,0.456917223510268,43.005018804336,43.2575182659071,7.47353950240496,42.3646845671758,53.9266495065915,24.1462402284701,73.7575501017496,25.9803843783618,12.3184976143845,-3.0709170596612,-0.555821494506597,21.8038258450174,34.9224661184443,0.513423094153306,2.88592109776954,3.77532459087554,0.179564726974177,17.3166346426728
549,53.9083306499829,26.1401874143248,70.9616552328895,85.3347325907476,67.3192763691897,45.0115028853496,18.6218572850654,10.3218595218841,12.009699209678,16.2019945296643,14.5995575044784,-1.11200930363602,0.473641002018471,42.631467325066,42.3880772951237,7.58688326936246,42.0979455449901,53.977760424329,23.9586946869212,74.7625403746438,25.6645323772062,12.1947242534343,-3.30001577659715,-0.542189909343647,21.3910778534348,34.5190135435197,0.506743272662862,2.88031832644434,3.5552637286359,0.181111484627527,16.7905436959302
550,53.5328099617375,26.1927474394116,70.7746813936441,84.7792171653103,67.3987717391811,44.520111903214,18.701286714302,10.1721927712783,12.0506148280166,15.9297012012523,14.1991735361201,-1.08396200649525,0.619825149293008,42.3368331832908,41.5696410137713,7.8386879891666,41.8627693743809,54.1190750800142,23.6957514017824,75.5404889721095,25.3216672694693,12.0631783549388,-3.48679034896112,-0.533474769649934,20.9777375726376,34.1158179498472,0.50006343138299,2.89516028451543,3.3504142873172,0.199690026981452,16.2961878542502
551,53.1559115466881,26.1856880874972,70.5828353117874,84.2267266262906,67.4528515404814,44.0137790634848,18.7858165584223,10.1321657964364,12.1816387810974,15.7884652593256,13.9412950433378,-0.896622857650147,0.973337603108927,42.1012494562344,40.8203005365828,8.2198480879233,41.6971821289225,54.3708682575934,23.2878484776572,76.1799122706312,24.9266033287102,11.9370367335974,-3.61919518771813,-0.533480863639524,20.551314336221,33.6986081365709,0.485509121217939,2.92313098174537,3.16382775058226,0.231985745997247,15.8267182342481
552,52.8008598218645,26.1447666072815,70.4080682961154,83.681333838639,67.5179246850985,43.4797843445073,18.8880021469883,10.1723451499925,12.4415568476549,15.7246272787176,13.7861126108804,-0.552878341985589,1.53308251201411,41.8659487392895,40.1331900167025,8.68051234933905,41.6186278809002,54.7126320094402,22.7159129592375,76.847642049442,24.4749653241351,11.8302536099755,-3.69958786691184,-0.542646058610322,20.1016956243467,33.2553669962207,0.458036120228144,2.9537630771807,2.99381936416713,0.269869241629043,15.3666512172304
553,52.4560516838929,26.0803174969484,70.244020847977,83.142087307029,67.5855992063152,42.9247260018531,18.9968853952622,10.2696991679189,12.7768724088181,15.7124322939194,13.6984339502618,-0.104479392322127,2.22628815756156,41.6268328158038,39.4881330096318,9.21022656628345,41.5977346497788,55.1149496974378,22.0340758535066,77.5233508172158,23.9916690507486,11.7375225055235,-3.73646438690237,-0.55763125249359,19.636641162494,32.794598028101,0.422940493332801,2.98976678035751,2.83647324182494,0.311961029653863,14.915812014953
554,52.1098840293993,26.0026752546819,70.0843334687214,82.6080355361337,67.6474831374139,42.3552022910933,19.101508218506,10.4011961861879,13.1340888457159,15.7261253394224,13.6430667729961,0.396823058519687,2.98018282130427,41.3798034691253,38.8649530708719,9.79853653162608,41.605130455023,55.5484046834694,21.2964681674476,78.1867110826264,23.5016303035557,11.6535369416918,-3.73832074804986,-0.575097343220591,19.1639106761424,32.3248047315161,0.385518305451102,3.03385230081189,2.6878734973088,0.356881625848732,14.4740258391719
555,51.7507537550098,25.9221743786658,69.9226466596975,82.0782270306266,67.6951845116774,41.7778114677993,19.1909125319816,10.5438045407718,13.4597095394771,15.739951449718,13.5848187905971,0.899278077719305,3.72199478479523,41.1207624826018,38.2434737559241,10.4349880382365,41.6114433160974,55.9835803294181,20.5572209080437,78.8173953543473,23.0297648775609,11.5729904399308,-3.71365295071441,-0.591705228722588,18.6912638907714,31.8544906057704,0.351065621502242,3.08872984807991,2.54410424437185,0.403251545990673,14.0411179016431
556,51.3670577573504,25.8491493670842,69.7526009222544,81.5517102951808,67.7203113623882,41.1991517875425,19.2541402509512,10.6744925676428,13.7002378712306,15.7281556592973,13.4884977145788,1.35113473245618,4.37895232958745,40.8456116395813,37.6035186202898,11.1091268789844,41.5873012524669,56.3910599971673,19.8704650822782,79.3950761410524,22.600988567769,11.490576521691,-3.67095699525615,-0.604115806930844,18.2264605318604,31.3921591501684,0.324878506405415,3.15710963169767,2.40124959676721,0.449691305856711,13.6169134141224
557,50.9471929330473,25.793934718121,69.5678367577411,81.0275338344698,67.7144717228289,40.6258215058942,19.2802332906767,10.7702286027733,13.8021772221054,15.6649830026516,13.3189112564552,1.70064208990975,4.87828373723392,40.5502527234115,36.9249112194702,11.8104988467393,41.503332283596,56.7414270486001,19.2903316971343,79.8994259514154,22.2402171691848,11.4009887084227,-3.61872888203521,-0.608989975776621,17.7772603248887,30.9463138640145,0.312253025079813,3.24170186120124,2.255393668248,0.494821421223869,13.2012375883658
558,50.4713680202995,25.7162386099594,69.3789843515262,80.4963825117048,67.6361859514519,40.0353696136323,19.2679430876817,10.8817596840347,13.7687373509653,15.5604962677361,13.111781919502,2.00025162393709,5.23363868034134,40.2060116408757,36.2047060841884,12.5567033208539,41.3294960200236,57.0355549718214,18.8101524991185,80.2749651092733,21.9411722744021,11.303640051818,-3.55369084713167,-0.618643693914309,17.336747323782,30.5061017944409,0.304384883121352,3.3361402355948,2.12114181277739,0.546052482755084,12.8059300601335
559,49.9423311808194,25.588291999187,69.19822889389,79.9578175245856,67.4783699097524,39.4128342607301,19.2285451215573,11.0505017954989,13.6551061006351,15.443849436655,12.9164777264869,2.32186058794522,5.52357484779223,39.8037680879892,35.4628571203112,13.3643066055363,41.0850799443435,57.3065347614721,18.3744475986237,80.519241641963,21.6729413877836,11.2035494504552,-3.46871003134085,-0.64150839980542,16.8942646579162,30.0587185160215,0.292397077314667,3.43514003145211,2.00901085400551,0.609323078525752,12.4362942180059
560,49.3822884465022,25.4392135515946,69.0215433935499,79.4242018795189,67.284224885578,38.7760474415522,19.1698673721674,11.2394266924383,13.4857539781857,15.3179243351234,12.7182746681618,2.64288671843856,5.77268254555332,39.3687545319486,34.7135369460557,14.2213048809393,40.8147038841031,57.5732760392389,17.9641305484621,80.6914696134085,21.4234891719872,11.1038191961134,-3.36649979209568,-0.668418211091898,16.4519606659469,29.6097403192231,0.281476609362033,3.54303382466366,1.90895211021601,0.681045720431592,12.0823509029695
